Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
003690,코리안리,손해보험,14500,14756.0,14690.5,2.16,-0.96,25625,○ 양호(거래량 2.2배)
042700,한미반도체,반도체와반도체장비,230000,217900.0,217465.0,1.86,4.78,219218,△ 보통(거래량 1.9배)
