Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
267250,HD현대,조선,240500,10.32,9.82,2.23,53.4,6.95,12.55,189978,◎ 강세
175330,JB금융지주,은행,31000,6.71,9.73,2.43,67.0,8.11,9.14,57822,○ 양호
010950,S-Oil,석유와가스,157300,5.43,25.94,2.54,59.1,12.04,7.97,177093,△ 보통
042700,한미반도체,반도체와반도체장비,230000,4.78,14.71,1.86,50.7,98.71,6.64,219218,△ 보통
