Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
006360,GS건설,건설,32600,46.52,14.79,2.32,58.0,42.78,48.84,27900,◎ 강세
010130,고려아연,비철금속,1234000,33.41,19.34,5.03,65.6,25.73,38.44,257572,◎ 강세
278470,에이피알,화장품,378000,20.0,-1.95,1.79,45.6,39.8,21.79,141516,◎ 강세
079550,LIG디펜스앤에어로스페이스,우주항공과국방,702000,9.52,-1.68,2.32,46.1,49.67,11.83,154440,○ 양호
003690,코리안리,손해보험,14630,8.37,6.48,2.0,64.8,6.45,10.37,25854,○ 양호
007070,GS리테일,백화점과일반상점,26450,7.52,5.59,1.65,50.3,27.73,9.17,22114,○ 양호
