Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
009420,한올바이오파마,제약,69000,58600.0,54647.5,3.04,39.25,36046,◎ 강한신호(거래량 3.0배)
475150,SK이터닉스,에너지장비및서비스,50000,43540.0,42532.5,2.55,24.69,17034,○ 양호(거래량 2.5배)
