Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
475150,SK이터닉스,에너지장비및서비스,50000,24.69,24.69,2.55,61.1,68.59,27.24,17034,◎ 강세
073240,금호타이어,자동차부품,5320,17.18,13.19,4.86,63.3,4.42,22.04,15282,◎ 강세
090430,아모레퍼시픽,화장품,111500,10.72,-3.13,3.1,49.3,32.99,13.82,65219,◎ 강세
008930,한미사이언스,제약,29850,5.11,-5.98,1.59,50.6,15.01,6.69,20415,△ 보통
