Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
017670,SK텔레콤,무선통신서비스,97900,95320.0,88870.0,3.04,15.58,210279,◎ 강한신호(거래량 3.0배)
035420,NAVER,양방향미디어와서비스,225000,208480.0,196870.0,2.71,21.03,353125,○ 양호(거래량 2.7배)
010060,OCI홀딩스,화학,206000,217600.0,206705.0,2.06,3.15,38461,○ 양호(거래량 2.1배)
207940,삼성바이오로직스,제약,1545000,1441800.0,1403650.0,1.71,14.87,715195,△ 보통(거래량 1.7배)
322000,HD현대에너지솔루션,에너지장비및서비스,134800,146500.0,127755.0,1.68,14.53,15098,△ 보통(거래량 1.7배)
003230,삼양식품,식품,1220000,1144800.0,1125950.0,1.62,15.86,91903,△ 보통(거래량 1.6배)
018260,삼성에스디에스,IT서비스,217500,206500.0,198220.0,1.54,17.06,168297,△ 보통(거래량 1.5배)
