Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
073240,금호타이어,자동차부품,6330,29.71,35.98,9.05,65.6,5.26,38.77,18184,◎ 강세
006360,GS건설,건설,30900,23.11,16.82,1.88,53.8,40.55,24.99,26445,◎ 강세
010950,S-Oil,석유와가스,127400,19.74,14.88,3.01,63.1,15.76,22.75,143430,◎ 강세
078930,GS,석유와가스,80100,20.81,8.54,1.78,59.0,5.76,22.6,74409,◎ 강세
069620,대웅제약,제약,134500,19.34,13.69,1.81,59.0,7.8,21.15,15584,◎ 강세
192820,코스맥스,화장품,183000,18.14,10.37,1.6,60.0,13.27,19.74,20770,◎ 강세
003230,삼양식품,식품,1222000,9.2,10.09,2.37,57.7,21.17,11.58,92053,○ 양호
