Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
475150,SK이터닉스,에너지장비및서비스,48850,42180.0,40940.0,10.54,51.94,16642,◎ 강한신호(거래량 10.5배)
003490,대한항공,항공사,30000,26340.0,26005.0,5.59,26.05,110466,◎ 강한신호(거래량 5.6배)
093370,후성,화학,22400,17388.0,13169.5,3.45,99.11,24025,◎ 강한신호(거래량 3.5배)
279570,케이뱅크,은행,6980,6316.0,5734.0,2.51,28.07,28318,○ 양호(거래량 2.5배)
051600,한전KPS,전기유틸리티,54000,52260.0,52110.0,2.38,17.65,24300,○ 양호(거래량 2.4배)
035250,강원랜드,"호텔,레스토랑,레저",16000,15408.0,15357.0,2.15,9.44,34230,○ 양호(거래량 2.1배)
030000,제일기획,광고,20750,19434.0,18884.0,1.98,13.51,23871,△ 보통(거래량 2.0배)
029780,삼성카드,카드,51700,48380.0,47627.5,1.97,14.38,59899,△ 보통(거래량 2.0배)
395400,SK리츠,부동산,5840,5490.0,5447.25,1.92,21.67,17579,△ 보통(거래량 1.9배)
