Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
483650,달바글로벌,화장품,232000,15.71,12.08,1.67,64.1,31.25,17.38,28964,◎ 강세
005440,현대지에프홀딩스,복합기업,14840,8.96,12.0,3.45,69.0,7.01,12.41,23136,◎ 강세
