Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
383220,F&F,"섬유,의류,신발,호화품",61800,75100.0,77120.0,5.88,-20.57,23674,◎ 강한신호(거래량 5.9배)
028670,팬오션,해운사,4935,5072.0,5124.5,2.92,-5.82,26381,○ 양호(거래량 2.9배)
