Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
007340,DN오토모티브,자동차부품,41650,17.66,-7.65,2.56,64.8,8.35,20.21,24370,◎ 강세
175330,JB금융지주,은행,27900,7.31,2.39,1.57,64.0,7.48,8.88,52523,○ 양호
018670,SK가스,가스유틸리티,226500,5.59,2.26,1.82,64.4,5.21,7.41,20968,△ 보통
