Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
073240,금호타이어,자동차부품,6000,27.52,32.74,2.1,64.4,4.98,29.62,17236,◎ 강세
008930,한미사이언스,제약,32450,3.84,8.89,4.72,59.7,16.31,8.56,22193,○ 양호
105560,KB금융,은행,171400,3.88,13.14,1.56,67.8,10.84,5.44,607935,△ 보통
