Code,종목명,섹터,종가,RSI14,5일수익률(%),PER,ROE,시총_억,평가
069960,현대백화점,백화점과일반상점,93400,20.47,-6.32,10.18,4.64,20142,○ 과매도(RSI 20)
383220,F&F,"섬유,의류,신발,호화품",62200,24.79,-9.59,4.64,23.16,23827,○ 과매도(RSI 25)
088980,맥쿼리인프라,운송인프라,9540,26.05,-0.73,,,45689,△ 약과매도(RSI 26)
139480,이마트,백화점과일반상점,71900,27.43,-7.94,15.85,1.27,19841,△ 약과매도(RSI 27)
023530,롯데쇼핑,백화점과일반상점,96700,27.61,-2.81,53.07,0.34,27355,△ 약과매도(RSI 28)
111770,영원무역,"섬유,의류,신발,호화품",74700,28.7,-11.81,5.98,12.66,33101,△ 약과매도(RSI 29)
