Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
088350,한화생명,생명보험,6110,11.5,40.3,4.48,67.6,7.17,15.98,53067,◎ 강세
175330,JB금융지주,은행,31600,12.86,13.67,2.74,61.8,8.27,15.6,58941,◎ 강세
011780,금호석유화학,화학,133100,7.69,11.1,1.6,55.6,7.62,9.29,33484,○ 양호
003690,코리안리,손해보험,15470,6.69,11.86,1.89,61.9,6.82,8.58,27339,○ 양호
028670,팬오션,해운사,5940,5.69,1.37,1.9,55.3,9.38,7.59,31753,△ 보통
316140,우리금융지주,은행,34650,5.16,3.9,2.32,61.0,8.01,7.48,255297,△ 보통
010140,삼성중공업,조선,21650,3.1,-2.48,2.92,47.6,33.72,6.01,190520,△ 보통
