Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
052690,한전기술,전기유틸리티,123400,101600.0,97305.0,10.35,31.98,47163,◎ 강한신호(거래량 10.3배)
020560,아시아나항공,항공사,7550,7124.0,7073.5,6.51,9.9,15552,◎ 강한신호(거래량 6.5배)
000880,한화,복합기업,118900,107760.0,102390.0,3.21,18.19,63408,◎ 강한신호(거래량 3.2배)
003490,대한항공,항공사,28150,26260.0,26160.0,2.59,12.38,103654,○ 양호(거래량 2.6배)
