Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
015760,한국전력,전기유틸리티,34800,12.8,3.42,3.4,45.9,2.85,16.21,223403,◎ 강세
000720,현대건설,건설,130400,11.93,38.28,3.4,67.2,32.67,15.33,145208,◎ 강세
034020,두산에너빌리티,기계,85800,12.6,32.61,2.67,63.3,303.18,15.27,549601,◎ 강세
326030,SK바이오팜,제약,91600,7.39,15.22,4.44,66.1,17.89,11.83,71735,○ 양호
006360,GS건설,건설,37800,8.15,48.24,1.67,70.0,24.79,9.82,32350,○ 양호
051600,한전KPS,전기유틸리티,47600,5.08,7.57,3.64,54.8,16.5,8.72,21420,○ 양호
