Code,종목명,섹터,종가,RSI14,5일수익률(%),PER,ROE,시총_억,평가
006800,미래에셋증권,증권,51300,15.33,-0.39,16.1,12.36,287058,◎ 극과매도(RSI 15)
001430,세아베스틸지주,철강,49500,24.25,7.96,24.71,2.89,17752,○ 과매도(RSI 24)
00680K,미래에셋증권2우B,기타,13980,25.04,0.43,,,19083,△ 약과매도(RSI 25)
336260,두산퓨얼셀,에너지장비및서비스,78100,25.4,8.47,-47.05,-30.66,51151,△ 약과매도(RSI 25)
082740,한화엔진,조선,59300,26.42,14.04,23.88,36.6,49484,△ 약과매도(RSI 26)
001440,대한전선,전기장비,40700,26.92,5.17,155.34,5.48,79769,△ 약과매도(RSI 27)
000990,DB하이텍,반도체와반도체장비,158000,27.57,-7.22,23.42,12.52,68737,△ 약과매도(RSI 28)
259960,크래프톤,게임엔터테인먼트,237000,28.83,-3.07,12.82,10.6,109345,△ 약과매도(RSI 29)
