Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
103590,일진전기,전기장비,72500,18.66,16.0,4.61,55.4,29.57,23.26,34572,◎ 강세
066570,LG전자,전자제품,205000,14.21,10.57,2.46,56.5,37.82,16.67,333914,◎ 강세
085620,미래에셋생명,생명보험,19050,13.19,18.1,2.71,63.6,23.49,15.9,25752,◎ 강세
483650,달바글로벌,화장품,262000,12.93,32.39,1.74,57.7,35.29,14.67,32734,◎ 강세
089860,롯데렌탈,도로와철도운송,44000,11.68,27.17,2.05,65.8,12.38,13.72,15976,◎ 강세
078930,GS,석유와가스,101000,6.32,27.85,1.56,58.1,7.26,7.87,93824,△ 보통
064400,LG씨엔에스,IT서비스,77300,5.46,17.12,1.71,59.7,16.23,7.17,74893,△ 보통
036570,NC,게임엔터테인먼트,246500,4.89,8.35,1.56,62.6,11.6,6.45,53106,△ 보통
