Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
003550,LG,복합기업,123000,5.13,29.47,3.98,65.2,26.58,9.1,189693,○ 양호
