Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
090430,아모레퍼시픽,화장품,134000,12.61,17.96,2.9,66.1,39.64,15.51,78380,◎ 강세
003230,삼양식품,식품,1243000,10.29,6.97,2.37,67.4,21.53,12.66,93635,◎ 강세
259960,크래프톤,게임엔터테인먼트,259000,9.05,5.71,2.5,61.6,14.01,11.56,119497,○ 양호
138040,메리츠금융지주,증권,124100,6.43,16.09,1.73,62.6,9.3,8.16,207678,○ 양호
316140,우리금융지주,은행,32700,5.83,11.41,1.74,64.8,7.76,7.56,238085,△ 보통
002790,아모레퍼시픽홀딩스,화장품,25600,5.57,11.06,1.87,64.0,19.51,7.43,19573,△ 보통
251270,넷마블,게임엔터테인먼트,38450,4.48,1.72,1.71,50.8,9.15,6.2,31504,△ 보통
032640,LG유플러스,무선통신서비스,15360,3.85,8.55,2.02,52.4,12.41,5.87,65192,△ 보통
