Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
069620,대웅제약,제약,132500,23.49,9.41,5.27,59.9,7.68,28.75,15561,◎ 강세
008930,한미사이언스,제약,31800,21.84,0.47,2.36,55.4,15.99,24.2,21680,◎ 강세
071970,HD현대마린엔진,조선,65500,18.23,-0.46,1.82,44.2,12.39,20.05,22117,◎ 강세
055550,신한지주,은행,107300,17.14,-0.19,1.65,52.5,10.23,18.79,510728,◎ 강세
016360,삼성증권,증권,119100,14.74,-3.48,1.65,47.0,8.79,16.39,106356,◎ 강세
