Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
069620,대웅제약,제약,132500,121420.0,118630.0,5.27,23.49,15561,◎ 강한신호(거래량 5.3배)
008930,한미사이언스,제약,31800,30740.0,29542.5,2.36,21.84,21680,○ 양호(거래량 2.4배)
055550,신한지주,은행,107300,99620.0,99260.0,1.65,17.14,510728,△ 보통(거래량 1.6배)
