Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
028050,삼성E&A,건설,64400,14.39,34.73,3.34,69.1,20.44,17.73,126224,◎ 강세
006800,미래에셋증권,증권,79000,15.33,28.46,1.76,62.9,36.68,17.09,442058,◎ 강세
003490,대한항공,항공사,26350,8.21,14.07,4.4,63.7,12.48,12.61,97026,◎ 강세
000880,한화,복합기업,139500,8.06,20.78,1.99,69.4,35.42,10.05,98359,○ 양호
003530,한화투자증권,증권,8490,6.26,29.03,1.69,62.8,18.26,7.95,18215,△ 보통
377300,카카오페이,IT서비스,57800,4.52,17.84,3.09,58.2,172.54,7.61,78172,△ 보통
161390,한국타이어앤테크놀로지,자동차부품,64700,4.02,21.39,2.12,59.0,7.36,6.13,80147,△ 보통
005380,현대차,자동차,572000,3.06,20.93,1.95,65.8,16.19,5.01,1171214,△ 보통
