Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
003490,대한항공,항공사,26350,25010.0,24852.5,4.4,8.21,97026,◎ 강한신호(거래량 4.4배)
010130,고려아연,비철금속,1560000,1623800.0,1638700.0,2.31,-4.12,325618,○ 양호(거래량 2.3배)
006800,미래에셋증권,증권,79000,73120.0,69765.0,1.76,15.33,442058,△ 보통(거래량 1.8배)
00680K,미래에셋증권2우B,기타,22700,21372.0,20691.5,1.76,11.27,30986,△ 보통(거래량 1.8배)
000810,삼성화재,손해보험,490000,473800.0,472950.0,1.53,1.45,218773,△ 보통(거래량 1.5배)
