Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
035420,NAVER,양방향미디어와서비스,271500,221860.0,209270.0,10.7,33.74,425912,◎ 강한신호(거래량 10.7배)
181710,NHN,IT서비스,59600,45510.0,40540.0,6.29,49.0,19521,◎ 강한신호(거래량 6.3배)
128940,한미약품,제약,539000,494700.0,455075.0,5.37,18.72,69051,◎ 강한신호(거래량 5.4배)
011790,SKC,화학,156500,145980.0,142905.0,3.71,10.13,59264,◎ 강한신호(거래량 3.7배)
005385,현대차우,자동차,295000,277800.0,267625.0,2.44,10.28,68856,○ 양호(거래량 2.4배)
000150,두산,복합기업,2203000,1866200.0,1706650.0,2.33,38.29,356750,○ 양호(거래량 2.3배)
005387,현대차2우B,자동차,295500,274700.0,266725.0,1.96,12.36,103318,△ 보통(거래량 2.0배)
454910,두산로보틱스,기계,138400,111040.0,107405.0,1.58,29.83,89711,△ 보통(거래량 1.6배)
