Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
000150,두산,복합기업,2203000,38.29,40.14,2.33,68.9,514.0,40.62,356750,◎ 강세
022100,포스코DX,IT서비스,38700,17.99,6.46,12.76,59.7,170.48,30.75,58837,◎ 강세
005935,삼성전자우,반도체와반도체장비,229000,22.13,40.06,1.87,67.7,18.51,24.0,1837430,◎ 강세
000155,두산우,복합기업,736000,19.09,17.01,2.68,51.7,171.72,21.77,29414,◎ 강세
012330,현대모비스,자동차부품,761000,17.8,73.35,1.59,69.5,19.87,19.39,690475,◎ 강세
005387,현대차2우B,자동차,295500,12.36,14.31,1.96,58.7,9.11,14.32,103318,◎ 강세
005385,현대차우,자동차,295000,10.28,13.68,2.44,58.6,9.09,12.72,68856,◎ 강세
017670,SK텔레콤,무선통신서비스,112200,9.14,17.36,3.1,66.7,65.77,12.25,240994,◎ 강세
032640,LG유플러스,무선통신서비스,16420,4.19,2.31,4.91,59.8,13.26,9.1,69691,○ 양호
