Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
001800,오리온홀딩스,식품,28300,24810.0,24802.5,13.82,15.75,17729,◎ 강한신호(거래량 13.8배)
034220,LG디스플레이,디스플레이패널,14100,13796.0,13395.0,3.71,14.36,70500,◎ 강한신호(거래량 3.7배)
001450,현대해상,손해보험,33350,31360.0,30840.0,2.85,7.41,28430,○ 양호(거래량 2.9배)
088350,한화생명,생명보험,5390,5079.0,4975.5,2.8,12.29,46814,○ 양호(거래량 2.8배)
001430,세아베스틸지주,철강,70100,71040.0,71750.0,2.03,-5.27,25139,○ 양호(거래량 2.0배)
023590,다우기술,증권,43600,44600.0,47520.0,1.65,-9.73,18873,△ 보통(거래량 1.6배)
