Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
077970,STX엔진,조선,49850,8.72,-1.29,1.8,30.3,26.95,10.52,20014,○ 양호
005850,에스엘,자동차부품,75800,5.42,18.44,2.05,63.0,11.33,7.47,35208,△ 보통
