Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
006360,GS건설,건설,31850,11.56,10.59,1.94,60.8,41.8,13.5,27258,◎ 강세
008930,한미사이언스,제약,33400,5.03,10.96,2.77,67.7,16.79,7.8,22843,△ 보통
005830,DB손해보험,손해보험,155800,6.13,5.13,1.53,64.7,6.87,7.66,102050,△ 보통
