Code,종목명,섹터,종가,RSI14,5일수익률(%),PER,ROE,시총_억,평가
138930,BNK금융지주,은행,15110,24.96,-12.51,5.53,7.58,46890,○ 과매도(RSI 25)
023530,롯데쇼핑,백화점과일반상점,114700,26.4,-6.52,19.84,0.34,32447,△ 약과매도(RSI 26)
069960,현대백화점,백화점과일반상점,118400,29.31,-7.06,12.88,4.64,25533,△ 약과매도(RSI 29)
