Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
028670,팬오션,해운사,5640,5188.0,5159.5,3.1,11.46,30150,◎ 강한신호(거래량 3.1배)
383220,F&F,"섬유,의류,신발,호화품",63300,72420.0,76335.0,2.89,-17.47,24248,○ 양호(거래량 2.9배)
