Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
279570,케이뱅크,은행,6030,7.87,4.15,15.99,64.9,17.58,23.86,24463,◎ 강세
323410,카카오뱅크,은행,24750,12.5,6.91,1.73,67.6,22.28,14.23,118087,◎ 강세
383220,F&F,"섬유,의류,신발,호화품",79000,11.11,-8.25,1.73,50.0,5.9,12.84,30263,◎ 강세
