Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
279570,케이뱅크,은행,6030,5684.0,5577.0,15.99,7.87,24463,◎ 강한신호(거래량 16.0배)
093370,후성,화학,16240,12820.0,12213.0,14.55,53.5,17418,◎ 강한신호(거래량 14.6배)
323410,카카오뱅크,은행,24750,23500.0,22605.0,1.73,12.5,118087,△ 보통(거래량 1.7배)
