Code,종목명,섹터,종가,RSI14,5일수익률(%),PER,ROE,시총_억,평가
138930,BNK금융지주,은행,14940,21.63,-0.13,5.47,7.58,46363,○ 과매도(RSI 22)
069960,현대백화점,백화점과일반상점,110100,22.22,-7.4,11.98,4.64,23743,○ 과매도(RSI 22)
023530,롯데쇼핑,백화점과일반상점,114300,24.42,-2.47,19.77,0.34,32334,○ 과매도(RSI 24)
004170,신세계,백화점과일반상점,430000,25.74,-3.26,54.14,0.32,40614,△ 약과매도(RSI 26)
