Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
103140,풍산,비철금속,80700,70040.0,64190.0,3.26,39.86,22616,◎ 강한신호(거래량 3.3배)
035250,강원랜드,"호텔,레스토랑,레저",14180,14496.0,14459.5,1.63,-1.87,30337,△ 보통(거래량 1.6배)
326030,SK바이오팜,제약,82000,79360.0,79075.0,1.6,8.47,64217,△ 보통(거래량 1.6배)
383220,F&F,"섬유,의류,신발,호화품",65000,69900.0,75445.0,1.6,-16.24,24900,△ 보통(거래량 1.6배)
028670,팬오션,해운사,5860,5368.0,5198.0,1.58,18.15,31326,△ 보통(거래량 1.6배)
