Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
001820,삼화콘덴서,전기제품,190100,42.61,197.5,2.14,60.3,144.45,44.75,19761,◎ 강세
204320,HL만도,자동차부품,68800,37.6,27.17,2.05,57.0,26.94,39.65,32306,◎ 강세
009155,삼성전기우,전자장비와기기,726000,27.37,92.57,2.64,58.4,68.57,30.01,21105,◎ 강세
000500,가온전선,전기장비,385500,18.98,-0.64,2.89,55.0,114.43,21.88,63774,◎ 강세
475150,SK이터닉스,에너지장비및서비스,48700,20.1,12.08,1.73,59.0,66.8,21.83,16591,◎ 강세
052690,한전기술,전기유틸리티,136700,17.44,-2.36,3.36,50.6,155.69,20.8,52247,◎ 강세
207940,삼성바이오로직스,제약,1430000,11.2,6.24,1.82,57.7,46.46,13.02,661961,◎ 강세
