Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
042660,한화오션,조선,134900,20.55,0.0,1.62,54.4,27.01,22.18,413352,◎ 강세
128940,한미약품,제약,489000,11.26,-1.71,2.03,61.5,36.95,13.29,62646,◎ 강세
