Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
009420,한올바이오파마,제약,70700,55380.0,48452.5,4.98,71.6,36934,◎ 강한신호(거래량 5.0배)
006280,녹십자,제약,150200,138780.0,137905.0,4.33,14.92,17553,◎ 강한신호(거래량 4.3배)
018880,한온시스템,자동차부품,5280,4952.0,4868.75,2.19,16.04,54187,○ 양호(거래량 2.2배)
