Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
475150,SK이터닉스,에너지장비및서비스,59400,50670.0,44220.0,3.15,57.35,20236,◎ 강한신호(거래량 3.1배)
062040,산일전기,전기장비,261500,233000.0,230875.0,2.2,17.26,80060,○ 양호(거래량 2.2배)
