Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
489790,한화비전,통신장비,88700,8.44,22.01,1.51,66.3,98.23,9.94,44783,○ 양호
047810,한국항공우주,우주항공과국방,180000,5.02,-1.42,2.76,37.2,94.39,7.78,175455,△ 보통
006800,미래에셋증권,증권,70300,5.08,11.41,2.31,59.1,32.64,7.39,393376,△ 보통
005940,NH투자증권,증권,36450,3.85,21.7,3.1,65.5,12.62,6.94,129888,△ 보통
