Code,종목명,섹터,종가,RSI14,5일수익률(%),PER,ROE,시총_억,평가
069960,현대백화점,백화점과일반상점,93700,22.47,-8.32,9.08,4.64,20206,○ 과매도(RSI 22)
023530,롯데쇼핑,백화점과일반상점,96200,27.91,-6.51,15.03,0.34,27214,△ 약과매도(RSI 28)
