Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
375500,DL이앤씨,건설,78000,8.33,8.33,1.88,65.9,5.39,10.22,30181,○ 양호
034020,두산에너빌리티,기계,87900,6.55,14.01,2.42,61.6,310.6,8.96,563053,○ 양호
000990,DB하이텍,반도체와반도체장비,100800,6.11,19.86,2.42,53.2,12.78,8.53,43853,○ 양호
052690,한전기술,전기유틸리티,122300,5.07,20.02,2.71,66.0,129.97,7.78,46743,△ 보통
