Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
009155,삼성전기우,전자장비와기기,817000,30.1,79.96,2.57,60.8,77.17,32.66,23750,◎ 강세
402340,SK스퀘어,반도체와반도체장비,1832000,22.05,54.6,2.37,67.1,15.56,24.42,2417478,◎ 강세
034730,SK,석유와가스,705000,4.75,9.81,2.84,55.2,19.59,7.6,511144,△ 보통
