Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
034730,SK,석유와가스,705000,710800.0,654000.0,2.84,4.75,511144,○ 양호(거래량 2.8배)
000500,가온전선,전기장비,331500,346800.0,330825.0,1.7,26.29,54840,△ 보통(거래량 1.7배)
