Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
207940,삼성바이오로직스,제약,1549000,11.04,6.98,2.59,61.9,50.33,13.63,717047,◎ 강세
035420,NAVER,양방향미디어와서비스,210000,8.81,2.94,2.16,55.4,18.23,10.96,329583,○ 양호
004370,농심,식품,377000,8.18,9.75,1.75,59.2,12.84,9.92,22932,○ 양호
026960,동서,식품,26050,5.25,8.32,2.58,51.6,18.02,7.83,25972,△ 보통
068270,셀트리온,제약,177400,3.38,-1.0,2.23,48.6,33.95,5.61,412550,△ 보통
