Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
207940,삼성바이오로직스,제약,1549000,1472600.0,1408700.0,2.59,11.04,717047,○ 양호(거래량 2.6배)
035420,NAVER,양방향미디어와서비스,210000,211880.0,197170.0,2.16,8.81,329583,○ 양호(거래량 2.2배)
017670,SK텔레콤,무선통신서비스,82200,94740.0,88470.0,1.89,-3.41,176557,△ 보통(거래량 1.9배)
004370,농심,식품,377000,367200.0,355450.0,1.75,8.18,22932,△ 보통(거래량 1.8배)
