Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
322000,HD현대에너지솔루션,에너지장비및서비스,171500,132300.0,125105.0,4.68,41.04,19208,◎ 강한신호(거래량 4.7배)
006360,GS건설,건설,34400,28490.0,28295.0,3.52,19.65,29440,◎ 강한신호(거래량 3.5배)
377300,카카오페이,IT서비스,43350,41190.0,40080.0,2.71,6.91,58640,○ 양호(거래량 2.7배)
017670,SK텔레콤,무선통신서비스,99500,90620.0,88075.0,2.66,17.06,213716,○ 양호(거래량 2.7배)
010060,OCI홀딩스,화학,247000,205200.0,204155.0,2.52,21.38,46115,○ 양호(거래량 2.5배)
035420,NAVER,양방향미디어와서비스,220000,197160.0,195050.0,1.96,16.03,345277,△ 보통(거래량 2.0배)
047050,포스코인터내셔널,무역회사와판매업체,56600,52480.0,50467.5,1.52,10.12,99572,△ 보통(거래량 1.5배)
