Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
322000,HD현대에너지솔루션,에너지장비및서비스,171500,41.04,40.11,4.68,63.5,29.54,45.72,19208,◎ 강세
006360,GS건설,건설,34400,19.65,37.33,3.52,59.2,45.14,23.17,29440,◎ 강세
017670,SK텔레콤,무선통신서비스,99500,17.06,9.34,2.66,65.7,58.32,19.72,213716,◎ 강세
229640,LS에코에너지,전기장비,52700,16.59,-3.3,2.39,46.2,37.27,18.98,16139,◎ 강세
035420,NAVER,양방향미디어와서비스,220000,16.03,10.33,1.96,62.8,19.1,17.99,345277,◎ 강세
028050,삼성E&A,건설,46650,9.64,6.14,3.32,45.6,14.69,12.96,91434,◎ 강세
047050,포스코인터내셔널,무역회사와판매업체,56600,10.12,12.08,1.52,65.2,14.65,11.64,99572,○ 양호
377300,카카오페이,IT서비스,43350,6.91,9.75,2.71,59.1,96.98,9.62,58640,○ 양호
022100,포스코DX,IT서비스,20150,4.73,-9.64,1.83,41.0,88.77,6.56,30635,△ 보통
