Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
003550,LG,복합기업,146600,19.19,49.29,8.3,66.1,46.78,27.49,226089,◎ 강세
000150,두산,복합기업,1972000,23.25,24.57,2.61,61.2,460.1,25.86,319342,◎ 강세
035420,NAVER,양방향미디어와서비스,234000,17.29,6.61,7.41,59.8,20.31,24.71,367085,◎ 강세
066575,LG전자우,전자제품,95700,11.28,54.35,4.55,69.1,17.66,15.83,16443,◎ 강세
161390,한국타이어앤테크놀로지,자동차부품,66800,8.09,7.4,2.9,62.6,7.41,10.99,82749,○ 양호
000155,두산우,복합기업,659000,5.1,4.94,1.94,46.4,153.76,7.05,26337,△ 보통
032640,LG유플러스,무선통신서비스,16130,3.13,-2.06,3.62,59.6,13.03,6.75,68460,△ 보통
086280,현대글로비스,항공화물운송과물류,242500,3.85,3.41,1.65,47.2,10.85,5.5,181875,△ 보통
