Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
090430,아모레퍼시픽,화장품,119400,109440.0,107180.0,2.43,22.21,69840,○ 양호(거래량 2.4배)
006040,동원산업,식품,33450,32590.0,32565.0,2.01,7.9,14765,○ 양호(거래량 2.0배)
003230,삼양식품,식품,1159000,1142200.0,1125750.0,1.68,1.4,87308,△ 보통(거래량 1.7배)
