Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
006360,GS건설,건설,30600,21.19,19.53,2.02,47.1,40.16,23.21,26188,◎ 강세
073240,금호타이어,자동차부품,6160,15.79,40.0,2.48,62.6,5.12,18.27,17695,◎ 강세
069620,대웅제약,제약,133300,11.92,11.55,1.86,58.8,7.73,13.78,15445,◎ 강세
192820,코스맥스,화장품,178000,11.88,12.3,1.55,58.2,12.91,13.43,20202,◎ 강세
042660,한화오션,조선,116100,10.05,12.61,2.49,41.5,23.25,12.53,355746,◎ 강세
016360,삼성증권,증권,121300,10.57,10.17,1.64,47.1,8.95,12.21,108321,◎ 강세
018670,SK가스,가스유틸리티,227500,6.81,7.31,1.9,47.6,5.23,8.71,21060,○ 양호
