Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
073240,금호타이어,자동차부품,6160,5109.0,4839.75,2.48,15.79,17695,○ 양호(거래량 2.5배)
006360,GS건설,건설,30600,28800.0,27385.0,2.02,21.19,26188,○ 양호(거래량 2.0배)
018670,SK가스,가스유틸리티,227500,216900.0,216125.0,1.9,6.81,21060,△ 보통(거래량 1.9배)
069620,대웅제약,제약,133300,124260.0,119320.0,1.86,11.92,15445,△ 보통(거래량 1.9배)
0126Z0,삼성에피스홀딩스,기타,397000,414900.0,429625.0,1.66,-15.26,98786,△ 보통(거래량 1.7배)
192820,코스맥스,화장품,178000,166760.0,161995.0,1.55,11.88,20202,△ 보통(거래량 1.6배)
