Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
030000,제일기획,광고,20450,18940.0,18817.0,4.98,11.81,23526,◎ 강한신호(거래량 5.0배)
093370,후성,화학,19010,15158.0,12730.5,4.16,63.46,20389,◎ 강한신호(거래량 4.2배)
279570,케이뱅크,은행,6570,6010.0,5662.5,2.38,17.95,26654,○ 양호(거래량 2.4배)
281820,케이씨텍,반도체와반도체장비,87100,70780.0,68815.0,2.25,33.38,17245,○ 양호(거래량 2.2배)
024110,기업은행,은행,21800,20890.0,20657.5,1.63,5.57,173839,△ 보통(거래량 1.6배)
383220,F&F,"섬유,의류,신발,호화품",85900,78660.0,76780.0,1.62,16.55,32906,△ 보통(거래량 1.6배)
