Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
088350,한화생명,생명보험,5670,20.9,13.86,2.14,64.0,7.68,23.03,49246,◎ 강세
003550,LG,복합기업,115400,9.8,23.03,2.24,68.4,24.94,12.04,177972,◎ 강세
004370,농심,식품,395000,5.9,3.54,1.78,58.1,14.12,7.67,24026,△ 보통
001430,세아베스틸지주,철강,75500,3.42,7.09,1.75,56.4,48.18,5.17,27076,△ 보통
