Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
001450,현대해상,손해보험,38350,32960.0,31232.5,6.97,26.36,32693,◎ 강한신호(거래량 7.0배)
003690,코리안리,손해보험,14420,12624.0,12361.5,5.86,20.97,25483,◎ 강한신호(거래량 5.9배)
088350,한화생명,생명보험,5670,5275.0,5010.0,2.14,20.9,49246,○ 양호(거래량 2.1배)
004370,농심,식품,395000,382500.0,379550.0,1.78,5.9,24026,△ 보통(거래량 1.8배)
001430,세아베스틸지주,철강,75500,71540.0,72000.0,1.75,3.42,27076,△ 보통(거래량 1.8배)
