Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
008930,한미사이언스,제약,33650,31970.0,30000.0,7.02,9.79,23014,◎ 강한신호(거래량 7.0배)
010950,S-Oil,석유와가스,131600,119060.0,109735.0,1.98,20.07,148159,△ 보통(거래량 2.0배)
090430,아모레퍼시픽,화장품,124300,122560.0,110035.0,1.9,9.42,72706,△ 보통(거래량 1.9배)
069620,대웅제약,제약,134900,131940.0,120830.0,1.77,14.03,15630,△ 보통(거래량 1.8배)
