Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
085620,미래에셋생명,생명보험,24150,20070.0,16139.0,8.58,60.47,32646,◎ 강한신호(거래량 8.6배)
462870,시프트업,게임엔터테인먼트,33300,30990.0,29847.5,5.59,13.85,19532,◎ 강한신호(거래량 5.6배)
323410,카카오뱅크,은행,24400,22950.0,22525.0,2.03,10.16,116417,○ 양호(거래량 2.0배)
069960,현대백화점,백화점과일반상점,166800,144700.0,119980.0,1.87,48.8,35970,△ 보통(거래량 1.9배)
023530,롯데쇼핑,백화점과일반상점,181900,169720.0,160370.0,1.53,23.32,51457,△ 보통(거래량 1.5배)
