Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
062040,산일전기,전기장비,183800,26.24,-2.8,2.87,55.8,34.24,29.11,56322,◎ 강세
010130,고려아연,비철금속,1235000,21.08,18.41,2.59,66.7,25.75,23.67,257781,◎ 강세
120110,코오롱인더,화학,58600,20.45,4.83,1.55,64.5,18.45,22.0,17548,◎ 강세
007070,GS리테일,백화점과일반상점,28400,16.39,9.44,1.87,64.8,29.77,18.26,23745,◎ 강세
329180,HD현대중공업,조선,532000,13.07,5.56,1.56,66.9,26.29,14.64,558394,◎ 강세
011780,금호석유화학,화학,125100,10.71,6.56,3.3,57.1,13.95,14.01,31472,◎ 강세
001450,현대해상,손해보험,41000,9.92,7.47,1.65,62.9,3.48,11.57,34952,○ 양호
