Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
006800,미래에셋증권,증권,83800,71020.0,68890.0,6.93,21.98,468917,◎ 강한신호(거래량 6.9배)
00680K,미래에셋증권2우B,기타,23800,20912.0,20495.0,5.73,17.24,32487,◎ 강한신호(거래량 5.7배)
001720,신영증권,증권,212500,203820.0,203715.0,2.83,3.91,34935,○ 양호(거래량 2.8배)
010130,고려아연,비철금속,1747000,1637200.0,1634350.0,1.65,6.39,364651,△ 보통(거래량 1.6배)
000810,삼성화재,손해보험,480500,472400.0,470775.0,1.55,4.23,214531,△ 보통(거래량 1.6배)
