Code,종목명,섹터,종가,RSI14,5일수익률(%),PER,ROE,시총_억,평가
069960,현대백화점,백화점과일반상점,93100,17.31,-6.9,9.02,4.64,20077,◎ 극과매도(RSI 17)
139480,이마트,백화점과일반상점,72800,25.5,-4.34,94.67,1.27,20090,△ 약과매도(RSI 26)
111770,영원무역,"섬유,의류,신발,호화품",75600,29.52,-6.55,5.67,12.66,33499,△ 약과매도(RSI 30)
