Code,종목명,섹터,종가,MA5,MA20,거래량배수,5일수익률(%),시총_억,평가
000880,한화,복합기업,118100,90660.0,85665.0,41.52,40.93,62981,◎ 강한신호(거래량 41.5배)
052690,한전기술,전기유틸리티,108600,95620.0,95575.0,13.11,12.54,41507,◎ 강한신호(거래량 13.1배)
