Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
052690,한전기술,전기유틸리티,108600,12.54,11.84,13.11,62.3,115.41,25.64,41507,◎ 강세
000720,현대건설,건설,121300,10.17,17.08,3.68,66.9,30.39,13.85,135075,◎ 강세
008930,한미사이언스,제약,46300,3.81,30.42,3.51,60.3,20.98,7.33,31665,△ 보통
028670,팬오션,해운사,6380,5.63,21.76,1.5,67.1,10.08,7.13,34106,△ 보통
034020,두산에너빌리티,기계,80700,3.59,13.82,2.49,62.0,285.16,6.08,516933,△ 보통
086280,현대글로비스,항공화물운송과물류,213500,3.39,4.4,1.53,61.7,10.39,4.92,160125,△ 보통
