Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
000270,기아,자동차,174700,15.09,16.08,2.34,67.6,9.14,17.43,682052,◎ 강세
086280,현대글로비스,항공화물운송과물류,251000,10.57,17.84,2.29,63.1,10.86,12.86,188250,◎ 강세
007070,GS리테일,백화점과일반상점,25900,10.21,15.37,1.87,66.2,49.9,12.08,21654,◎ 강세
005385,현대차우,자동차,272000,9.24,12.16,1.81,62.3,7.7,11.05,63487,○ 양호
064400,LG씨엔에스,IT서비스,70500,8.46,11.9,1.64,63.6,15.5,10.1,68305,○ 양호
377300,카카오페이,IT서비스,59400,6.64,12.5,1.82,56.2,177.31,8.46,80336,○ 양호
010140,삼성중공업,조선,33950,4.95,20.6,2.23,66.9,54.76,7.17,298760,△ 보통
161390,한국타이어앤테크놀로지,자동차부품,61100,3.21,-3.48,1.57,53.4,6.95,4.78,75688,△ 보통
