Code,종목명,섹터,종가,5일수익률(%),20일수익률(%),거래량배수,RSI14,PER,점수,시총_억,평가
036570,NC,게임엔터테인먼트,284500,9.21,8.8,1.67,65.5,13.39,10.88,61293,○ 양호
279570,케이뱅크,은행,5780,8.65,-9.26,1.79,43.9,19.27,10.44,23449,○ 양호
035420,NAVER,양방향미디어와서비스,205000,7.05,-4.65,2.11,48.4,17.79,9.16,321591,○ 양호
